ANO;AGREGACAO;CODIGO;NOME;IDHM;IDHM_L;IDHM_E;IDHM_R;I_ESCOLARIDADE;I_FREQ_PROP;IDHMAD;IDHMAD_L;IDHMAD_E;IDHMAD_R;ATK_ESPVIDA;ATK_ANOSEST;ATK_RDPC;IDHMAD_PERDA;IDHMAD_L_PERDA;IDHMAD_E_PERDA;IDHMAD_R_PERDA;IDHMAD_COEF;ESPVIDA;MORT1;T_ENV;RAZDEP;T_FREQ5A6;T_FUND11A13;T_FUND15A17;T_MED18A20;T_FUND18M;ANOSEST;T_ANALF15M;T_ANALF18M;T_ANALF25M;T_FREQ6A14;T_FREQ15A17;T_FREQ18A24;T_FUND18A24;T_FUND25M;T_MED25M;T_SUPER25M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FLBAS;T_FLFUND;T_FLMED;T_FLSUPER;RDPC;RDPCT;RENOCUP;PRENTRAB;RDPC1;RDPC2;RDPC3;RDPC4;RDPC5;RDPC10;R1040;R2040;GINI;THEIL;PIND;PMPOB;PPOB;RIND;RMPOB;RPOB;POPTOT;POP;POPT;POP5A6;POP6A14;POP6A17;POP11A13;POP15A17;POP15M;POP18A20;POP18A24;POP18M;POP25M;POP65M;POPOCUP18M
2012;RM_RIDE;51;Região Metropolitana de Vale do Rio Cuiabá (MT);0.763;0.795;0.734;0.76;0.709;0.747;0.607;0.697;0.618;0.518;0.123;0.158;0.318;20.4;12.3;15.8;31.8;20;72.69;21.34;6.17;41.47;85.08;84.57;76.67;52.41;70.91;9.72;3.97;4.31;5.01;93.88;86.75;36.22;88.12;67.16;52.37;15.44;12.45;8.81;87.44;87.4;61.84;22.82;906.26;914.44;1510.46;78.63;197.87;379.53;546.42;848.39;2558.6;3758.9;13.02;8.86;0.505;0.432;1.23;4.55;14.02;9.11;85.64;163.29;868777;868249;860479;26584;122339;173549;38603;51210;667741;44541;110368;616531;506162;53631;404991
2012;RM_RIDE;52;Região Metropolitana de Goiânia (GO);0.769;0.803;0.742;0.764;0.699;0.764;0.624;0.709;0.638;0.536;0.117;0.14;0.298;18.9;11.7;14;29.8;18.5;73.15;19.07;5.69;39.58;80.49;92.69;77.79;54.56;69.9;9.71;3.83;4.09;4.91;97.82;87.68;32.31;87.89;65.9;49.82;14.28;10.86;6.92;93.39;93.77;65.44;21.98;926.11;933.38;1541.57;83.5;218.1;401.02;585.23;912.13;2510.58;3592.26;11.6;8.11;0.484;0.39;0.81;2.72;13.14;2.43;84.98;185.48;2300915;2298576;2280667;63466;318851;434503;107432;115651;1779225;124084;303012;1663573;1360561;130821;1142858
2013;RM_RIDE;13;Região Metropolitana de Manaus (AM);0.73;0.753;0.717;0.722;0.72;0.716;0.569;0.648;0.621;0.457;0.14;0.134;0.367;22.2;14;13.4;36.7;21.4;70.19;23.62;4.22;48.47;89.58;88.98;63.18;44.76;72.03;9.93;3.61;3.84;4.61;97.84;87.25;34.38;81;69.76;56.31;12.01;15.59;12.04;94;95.74;56.88;16.58;713.49;723.81;1451.61;84.34;122.97;251.9;371.18;581.38;2242.14;3466.03;18.49;11.96;0.573;0.564;2.84;11.08;31.57;21.72;85.92;161.83;2280707;2277450;2244991;83723;392856;528975;134251;136118;1632313;140772;302157;1496194;1194036;96141;938656
2013;RM_RIDE;15;Região Metropolitana de Belém (PA);0.739;0.809;0.698;0.716;0.719;0.688;0.587;0.721;0.614;0.458;0.109;0.12;0.36;20.5;10.9;12;36;19.6;73.54;16.73;5.63;41.59;93.35;87.96;54.1;39.62;71.93;9.84;3.35;3.55;4.07;98.72;86.91;34.59;82.91;69.42;51.75;13.16;23.01;18.02;91.79;95.24;45.96;14.22;690.04;694.81;1190.48;76.8;138.32;268.34;400.78;616.14;2025.62;2970.7;14.61;9.96;0.528;0.48;2.4;8.45;27.3;32;89.42;163.46;2206855;2202041;2186901;67379;320585;448926;105253;128340;1682913;129266;289006;1554572;1265566;124235;975379
2013;RM_RIDE;16;Região Metropolitana de Macapá (AP);0.747;0.787;0.746;0.711;0.737;0.751;0.578;0.671;0.622;0.463;0.148;0.166;0.349;22.7;14.8;16.6;34.9;22.1;72.24;27.53;3.78;45.3;87.63;87.06;70.26;55.52;73.67;9.89;4.17;4.55;5.51;97.36;87.82;35.98;87.75;69.62;55.73;15.04;22.22;21.4;91.74;94.33;59.94;19.86;666.74;673.52;1416.07;88.12;127.55;252.73;402.92;696.1;1872.75;2585.78;13.6;9.85;0.512;0.452;2.22;11.22;30.24;27.4;95.7;160.66;553551;553163;547596;16876;98589;136032;33204;37443;401931;36398;81419;364487;283068;20950;228587
2013;RM_RIDE;21;Região Metropolitana de Grande São Luís (MA);0.734;0.731;0.825;0.655;0.801;0.837;0.584;0.617;0.714;0.451;0.156;0.135;0.311;20.5;15.6;13.5;31.1;20.1;68.85;28.04;5.68;40.37;96.45;92.58;79.28;66.34;80.11;10.2;4.07;4.37;5.31;98.47;86.04;25.83;93.32;76.98;59.95;12.13;15.2;13.25;93.94;95.82;65.92;13.48;471.33;482.18;950.6;80.56;101.02;223.72;343.6;518.58;1179.73;1612.37;9.93;7.27;0.452;0.348;5.77;13.49;36.02;24.57;74.34;150.81;1391834;1390179;1358878;42264;192762;270765;65801;78002;1070658;84036;189889;992655;802766;79096;553290
2013;RM_RIDE;22;Região Administrativa Integrada de Desenvolvimento da Grande Teresina (PI);0.732;0.774;0.711;0.714;0.635;0.753;0.559;0.676;0.558;0.462;0.126;0.215;0.353;23.7;12.6;21.5;35.3;23.1;71.44;21.49;6.37;42.83;99.68;92.12;64.12;45.41;63.45;8.74;11.27;12.16;14.72;99.76;91.99;40.81;83.73;58.66;44.39;12.93;15.51;9.92;96.35;97.94;58.75;24.18;680.56;680.99;1189;76.91;134.7;255.23;380.12;593.16;2040.85;3129.58;16.05;10.47;0.545;0.522;2.47;9.64;29.8;50.84;94.52;163.59;1193829;1191034;1190288;38332;167936;236734;53643;68797;911885;65265;160967;843087;682120;76052;522428
2013;RM_RIDE;23;Região Metropolitana de Fortaleza (CE);0.731;0.774;0.71;0.71;0.674;0.729;0.558;0.673;0.574;0.45;0.131;0.192;0.366;23.6;13.1;19.2;36.6;23;71.41;21.56;7.25;41.16;97.01;80.69;61.2;52.7;67.39;9.09;7.52;7.96;9.6;97.47;81.02;30.95;84.02;63.36;46.78;11.8;18.07;13.88;85.71;89.76;46.12;17.26;662.27;668.77;1146.21;76.89;122.5;262.41;393.68;611.92;1919.97;2836.29;14.74;9.98;0.526;0.486;3.85;10.34;28.48;30.9;80.82;152.36;3779635;3774683;3737962;108858;495514;697094;168818;201580;2951546;232591;535508;2749966;2214458;274045;1668511
2013;RM_RIDE;24;Região Metropolitana de Natal (RN);0.742;0.82;0.694;0.718;0.63;0.729;0.575;0.723;0.564;0.467;0.118;0.188;0.35;22.5;11.8;18.8;35;21.9;74.18;20.66;5.91;40.26;95.88;86.99;59.02;49.67;62.95;8.95;9.03;9.65;11.58;98.08;80.24;33.58;77.25;59.68;46.5;12.49;17.64;15.84;90.22;96.08;48.18;19.15;696.96;702.83;1212.51;76.62;129.13;272.05;436.16;664.82;1978.13;2847.67;14.2;9.86;0.515;0.466;3.3;8.85;27.64;33.21;78.98;156.86;1435897;1434096;1422123;44946;196080;273131;73167;77050;1108585;84251;191595;1031534;839938;84841;629598
2013;RM_RIDE;25;Região Metropolitana de João Pessoa (PB);0.728;0.785;0.686;0.716;0.608;0.728;0.54;0.684;0.536;0.429;0.129;0.218;0.401;25.8;12.9;21.8;40.1;24.9;72.11;21.52;6.34;45.23;94.78;86.43;64.15;45.93;60.84;8.72;10.83;11.57;13.51;98.56;79.39;31.98;75.28;57.45;44.45;15.45;20.25;17.89;90.64;96.31;48.86;20.04;686.99;693.17;1192.51;69.34;118.5;231.86;366.27;623.46;2118.47;3102.46;17.71;12.09;0.557;0.54;3.04;11.75;33.3;31;92.7;155.68;1243427;1242131;1231059;37093;186476;254977;62718;68501;934960;63296;164416;866459;702043;78804;494536
2013;RM_RIDE;26;Região Metropolitana de Recife (PE);0.756;0.79;0.729;0.749;0.69;0.749;0.568;0.703;0.608;0.428;0.11;0.166;0.429;24.9;11;16.6;42.9;23.5;72.39;16.83;7.86;42.6;97.19;85.47;60.95;55.94;69.04;9.59;6.61;7.05;8.02;97.81;87.31;30.74;82.45;66.55;51.66;15.55;15.82;11.78;89.95;92.21;50.41;18.53;844.73;856.05;1573.32;76.72;118.97;262.92;425.71;690.47;2728.57;4155.57;21.76;14.29;0.591;0.628;4.41;11.13;28.44;30.09;78;147.76;3852054;3848567;3797667;108153;516010;719511;170753;203501;3004218;183493;439332;2800716;2361384;302958;1580205
2013;RM_RIDE;27;Região Metropolitana de Maceió (AL);0.701;0.783;0.647;0.68;0.615;0.663;0.535;0.68;0.505;0.446;0.132;0.219;0.344;23.7;13.2;21.9;34.4;23.2;71.95;23.14;6.2;43.55;88.52;81.09;50.89;44.88;61.53;8.6;10.59;11.33;13.26;96;79.1;31.72;74.1;58.77;42.61;11.46;25.32;19;87.9;91.22;38.75;15.18;551.09;554.87;1031.91;73.92;120.23;229.84;340.83;525.01;1534.79;2218.22;12.67;8.77;0.5;0.43;3.17;11.78;34.57;34.42;91.43;159.68;1213250;1211779;1203528;37824;181435;247850;61155;66415;920405;69196;153592;853990;700397;75231;476176
2013;RM_RIDE;28;Região Metropolitana de Aracaju (SE);0.748;0.791;0.706;0.748;0.721;0.699;0.564;0.694;0.579;0.447;0.123;0.18;0.403;24.6;12.3;18;40.3;23.5;72.47;20.15;4.75;39.5;96.66;75.55;58.59;48.95;72.07;9.66;4.59;4.91;5.88;97.6;89.66;42.08;82.7;69.41;53.08;16.4;23.68;18.14;84.45;85.53;44.08;26.9;838.78;851.27;1467.96;76.3;123.88;266.85;426.55;717.29;2670.09;4023.25;20.59;13.67;0.586;0.604;3.15;11.41;28.18;21.94;89.06;152.63;889466;888548;875509;27255;126395;175603;48280;49207;679874;50663;125863;630666;504803;42284;386390
2013;RM_RIDE;29;Região Metropolitana de Salvador (BA);0.741;0.776;0.705;0.743;0.746;0.685;0.578;0.667;0.617;0.468;0.14;0.125;0.37;22;14;12.5;37;21.2;71.54;24.05;5.81;36.82;96.65;84.67;53.16;39.66;74.55;10.26;4.36;4.51;5.17;98.72;87.64;36.26;81.9;73.18;60.08;14.28;24.9;20.87;94;96.83;48.1;13.62;816.34;824.79;1334.21;78.35;151.24;300.52;480.39;743.9;2411.52;3479.66;15.4;10.68;0.532;0.489;2.32;7.07;22.94;22.34;83.33;163.11;3746540;3741775;3703436;106562;465240;639383;173570;174142;2956098;201255;438515;2781955;2343439;217701;1785994
2013;RM_RIDE;31;Região Metropolitana de Belo Horizonte (MG);0.798;0.853;0.756;0.787;0.698;0.787;0.645;0.775;0.664;0.522;0.091;0.122;0.337;19.1;9.1;12.2;33.7;18.3;76.2;14.18;7.49;38.32;92.7;95.63;70.47;55.88;69.8;9.9;3.17;3.4;4.06;99.19;86.92;31.61;88.33;65.82;51.8;17.17;15.31;10.95;94.78;97.63;61.68;21.77;1069.46;1076.3;1653.25;77.92;210.57;422.4;629.47;960.03;3127.28;4575.11;14.46;9.88;0.524;0.476;1.36;3.59;13.15;23.65;79.07;167.45;5103531;5090132;5057783;125464;630611;912262;215057;281651;4071855;275715;669408;3790204;3120796;382148;2546976
2013;RM_RIDE;32;Região Metropolitana de Grande Vitória (ES);0.796;0.9;0.733;0.765;0.706;0.747;0.636;0.834;0.629;0.49;0.073;0.142;0.359;20.1;7.3;14.2;35.9;19.1;79.01;9.2;6.54;40.13;92.5;83.07;66.78;56.64;70.6;9.81;4.02;4.3;5.02;97.75;84.01;29.49;86.03;67.55;51.95;15.49;19.61;16.33;86.52;89.54;53.15;19.12;935.99;949.65;1590.63;78.5;176.17;358.4;554.66;883.93;2704.18;3890.58;14.56;10.12;0.523;0.467;2.62;5.23;17.03;19.35;66.14;161.49;1810555;1809690;1783655;51444;242359;335223;89991;92864;1410461;88571;217251;1317596;1100345;118366;830657
2013;RM_RIDE;33;Região Metropolitana de Rio de Janeiro (RJ);0.792;0.89;0.73;0.766;0.727;0.732;0.643;0.827;0.644;0.5;0.071;0.118;0.347;18.8;7.1;11.8;34.7;17.9;78.37;10.33;10.21;43.19;94.95;84.78;64.71;48.17;72.73;10.1;2.38;2.51;2.84;97.84;89.14;33.45;86.52;70.46;53.15;16.15;20.05;16.14;91.83;92.39;56.14;17.55;942.83;956.17;1556.7;74.53;175.66;362.29;556.02;880.18;2734.52;3977.96;14.79;10.17;0.527;0.478;2.56;5.51;16.9;19.2;70.86;158.21;12255385;12247276;12076502;302323;1553034;2142483;539098;589449;9810142;561303;1303471;9220692;7917221;1251392;5509714
2013;RM_RIDE;35;Região Metropolitana de São Paulo (SP);0.842;0.91;0.815;0.806;0.756;0.846;0.688;0.85;0.716;0.534;0.066;0.121;0.337;18.4;6.6;12.1;33.7;17.5;79.6;9.47;8.73;40.32;95.47;94.68;81.32;67.1;75.57;10.44;2.57;2.73;3.16;98.85;84.95;29.98;92.51;72.51;58.03;21.53;8.66;5.9;92.8;92.03;67.17;22.14;1206.91;1218.52;1968.26;80.14;219.68;443.03;687.43;1115.88;3566.1;5175.12;15.62;10.76;0.537;0.499;1.57;2.93;11.59;16.08;60.61;165.51;20706166;20689141;20491983;534734;2494782;3462522;897151;967739;16563931;978301;2390276;15596191;13205915;1807405;10111695
2013;RM_RIDE;41;Região Metropolitana de Curitiba (PR);0.812;0.873;0.775;0.791;0.729;0.799;0.668;0.807;0.663;0.557;0.076;0.145;0.296;17.8;7.6;14.5;29.6;17.2;77.4;10.57;6.66;40.55;95.26;95.63;69.56;59.13;72.91;10;2.98;3.16;3.77;98.67;81.71;32.09;88.4;69.94;52.81;19.31;11.19;7.51;92.12;93.21;56.55;21.3;1097.18;1106.99;1822.11;84.22;248.25;479.21;701.55;1105.41;2958.21;4149.38;11.41;8.13;0.481;0.39;1.16;2.69;8.56;10.03;74.98;163.1;3356024;3353287;3323592;97005;458463;623403;164262;164939;2611333;160926;393008;2446393;2053384;223478;1687224
2013;RM_RIDE;42;Região Metropolitana de Florianópolis (SC);0.837;0.879;0.816;0.817;0.778;0.835;0.704;0.813;0.74;0.58;0.075;0.093;0.29;15.9;7.5;9.3;29;15.3;77.76;11.52;6.94;36.62;94.3;95.29;85.76;58.45;77.8;10.94;1.56;1.65;1.73;97.79;83.23;40.29;88.28;75.96;59.83;25.15;9.59;6.86;91.8;91.63;69.66;30.92;1288.86;1299.64;1882.95;74.84;304.52;571.25;834.19;1345.26;3380.08;4612.27;10.53;7.72;0.467;0.363;0.88;1.25;5.45;2.07;29.51;162.92;942274;941605;933793;18641;110218;150910;44457;40692;755149;47884;107133;714457;607323;65430;479657
2013;RM_RIDE;43;Região Metropolitana de Porto Alegre (RS);0.785;0.861;0.708;0.795;0.693;0.716;0.653;0.792;0.636;0.553;0.08;0.101;0.304;16.8;8;10.1;30.4;16.2;76.63;11.94;9.32;41.22;79.76;87.95;67.7;51.04;69.27;10.02;2.15;2.21;2.46;97.88;87.16;32.37;84.9;66.42;50.98;14.99;20.11;16.48;93.56;94.43;56.71;21.67;1125.62;1131.99;1683.32;73.76;245.66;473.56;685.89;1031.66;3180.78;4632.18;12.88;8.85;0.504;0.433;0.87;1.87;10.28;16.66;65.55;175.64;4132365;4130141;4106912;83767;502568;688203;188187;185634;3311312;196696;481709;3125677;2643968;385113;2023722
2013;RM_RIDE;51;Região Metropolitana de Vale do Rio Cuiabá (MT);0.785;0.8;0.799;0.757;0.74;0.831;0.637;0.704;0.674;0.545;0.12;0.157;0.28;18.9;12;15.7;28;18.6;72.98;20.83;7.02;42.04;96.74;89.57;81.2;64.94;73.99;9.99;5.43;5.75;6.63;97.39;86.61;39.48;91.49;69.94;55.8;18.63;11.43;9.76;87.72;90.56;62.06;27.76;891.05;895.1;1516.8;81.64;209.66;433.02;624.88;933.51;2253.4;3080.19;9.59;7.01;0.449;0.358;1.7;4.45;12.8;33;80.38;159.65;877008;875695;871740;31147;117149;165328;38124;48178;679059;52213;118712;630880;512167;61601;415981
2013;RM_RIDE;52;Região Metropolitana de Goiânia (GO);0.78;0.806;0.759;0.776;0.693;0.794;0.633;0.713;0.644;0.553;0.115;0.151;0.288;18.8;11.5;15.1;28.8;18.5;73.34;18.53;7.61;40.14;89.22;90.05;77.25;61;69.33;9.67;4.41;4.68;5.42;98.06;88.94;33.71;90.66;65.02;50.09;15.96;10.12;7.29;91.62;90.61;66.68;22.93;997.57;1001.58;1533.9;77.75;244.64;444.54;627.61;935.05;2740.91;3947.19;11.45;7.95;0.483;0.397;0.8;2.3;9.64;20.43;85.4;168.9;2344839;2344044;2334653;59078;296797;411737;106979;114939;1851485;117279;291426;1736545;1445119;178331;1175999
2014;RM_RIDE;13;Região Metropolitana de Manaus (AM);0.732;0.758;0.723;0.717;0.708;0.73;0.568;0.653;0.62;0.452;0.138;0.143;0.369;22.5;13.8;14.3;36.9;21.7;70.46;22.86;4.59;48.42;89.38;89.14;60.42;52.92;70.81;9.81;3.79;4.09;4.9;98.09;84.23;36.29;81.37;68.18;54.19;12.94;18.14;14.1;92.64;95.56;51.15;19.83;691.67;695.14;1386.08;82.54;124.95;248.87;385.77;615.87;2079.47;3138.96;16.79;11.13;0.551;0.535;3.14;10.95;30.85;38.21;91.49;158.05;2326990;2323973;2312367;82717;400298;545311;135869;145013;1674696;135078;304454;1529683;1225228;106854;950964
2014;RM_RIDE;15;Região Metropolitana de Belém (PA);0.734;0.812;0.693;0.704;0.711;0.684;0.596;0.725;0.613;0.476;0.107;0.116;0.324;18.9;10.7;11.6;32.4;18.2;73.74;16.18;5.76;41.64;89.23;88.23;54.99;41.06;71.05;9.79;3.43;3.68;4.37;97.66;88.1;39.82;80.33;68.65;52.17;11.17;24.3;19.84;92.69;96.22;47.62;16.99;638.63;641.56;1127.92;78.81;141.13;270.85;396.23;601.2;1787.88;2597.25;12.61;8.68;0.501;0.435;2.51;9.11;26.36;36.92;94.72;162.22;2224631;2221243;2211112;65605;315696;429618;107700;113921;1698843;148032;325825;1584921;1259096;128192;987403
2014;RM_RIDE;16;Região Metropolitana de Macapá (AP);0.741;0.793;0.728;0.705;0.731;0.726;0.571;0.676;0.592;0.466;0.147;0.187;0.339;22.9;14.7;18.7;33.9;22.4;72.55;27.28;3.91;52.04;86.41;92.77;62.03;49.11;73.12;9.83;5.55;6.12;7.59;97.33;85.1;34.99;84.04;70.01;56.36;16.59;20.53;17.03;90.75;93.98;51.14;18.82;643.64;646.57;1438.73;84.68;122.75;239.64;387.44;648.75;1812.79;2565.86;14.16;10;0.518;0.47;2.65;11.23;32.37;44.91;94.79;158.02;565779;565779;563212;22388;105625;142382;38665;36756;394250;36327;79331;357493;278162;22115;212980
2014;RM_RIDE;21;Região Metropolitana de Grande São Luís (MA);0.728;0.736;0.81;0.647;0.803;0.813;0.584;0.628;0.695;0.457;0.147;0.142;0.294;19.8;14.7;14.2;29.4;19.4;69.17;26.63;6.01;40.8;97.87;91.23;77.31;58.87;80.27;9.92;4.13;4.37;5.19;98.82;88.58;28.97;92.43;77.28;58.33;9.35;14;11.99;94.56;94.48;66.9;18.06;447.28;453.94;853.33;79.51;98.34;223.96;345.87;493.18;1074.24;1450.05;9;6.67;0.432;0.336;6.33;13.82;34.98;33.09;73.24;145.53;1402168;1400328;1379792;35347;202630;283062;65951;80432;1080153;73171;197318;999721;802402;84262;582424
2014;RM_RIDE;22;Região Administrativa Integrada de Desenvolvimento da Grande Teresina (PI);0.74;0.778;0.729;0.714;0.654;0.77;0.58;0.682;0.59;0.484;0.123;0.191;0.322;21.6;12.3;19.1;32.2;21.2;71.65;20.78;6.38;43.31;99.62;90.65;66.22;51.68;65.37;9;9.65;10.26;12.17;99.28;91.31;36.12;84.19;61.57;46.07;11.84;14.77;10.5;96.5;97.18;60.47;18.53;679.23;679.51;1102.93;73.64;138.2;273.48;427.91;653.1;1901.72;2794.53;13.58;9.24;0.509;0.457;1.65;9.66;26.62;46.58;98.87;161.25;1198432;1196563;1196060;35158;172426;233527;56549;61100;912685;63699;142978;851585;708607;76457;540302
2014;RM_RIDE;23;Região Metropolitana de Fortaleza (CE);0.731;0.778;0.712;0.706;0.676;0.73;0.561;0.679;0.574;0.454;0.127;0.194;0.357;23.2;12.7;19.4;35.7;22.6;71.68;20.47;7.52;42.72;96.21;79.69;63.21;52.99;67.59;8.91;7.91;8.45;10.07;98.05;78.3;30.41;85.9;63.48;45.78;10.8;14.85;12.58;79.83;84.2;45.53;18.23;646.74;654.44;1119.05;75.07;124.74;258.83;386.67;602.29;1884.76;2764.64;14.42;9.83;0.522;0.473;4.26;10.52;29.19;34.89;82.03;156.19;3809713;3796523;3751839;110434;522620;723612;178866;200992;2955858;223775;504731;2754866;2250135;286566;1636610
2014;RM_RIDE;24;Região Metropolitana de Natal (RN);0.756;0.824;0.726;0.722;0.653;0.765;0.582;0.73;0.595;0.455;0.114;0.18;0.37;22.9;11.4;18;37;22.1;74.46;19.55;6.48;42.08;93.99;88.47;63.74;59.63;65.26;9.14;8.83;9.23;10.84;97.74;84.82;37.15;83.42;61.11;48.28;13.81;14.24;11.64;93.22;95.21;53.31;21.96;715.5;719.3;1226.78;74.43;132.5;269.72;420.48;673.2;2085.91;3036.01;15.1;10.37;0.529;0.496;3.07;8.66;28.07;30.32;83.55;159.62;1453465;1451830;1444167;46347;208918;272988;68193;64069;1117145;87469;195790;1053076;857285;94187;627719
2014;RM_RIDE;25;Região Metropolitana de João Pessoa (PB);0.727;0.791;0.667;0.727;0.637;0.682;0.542;0.693;0.533;0.43;0.124;0.201;0.409;25.5;12.4;20.1;40.9;24.5;72.46;20.32;6.39;45.89;94.5;86.25;51.49;40.73;63.7;9.13;10.68;11.13;12.81;97.88;78.86;30.72;76.23;61.24;48.63;15.69;17.88;14;92.2;95.98;43.17;18.46;738.87;742.6;1292.09;73.61;119.22;246.48;386.21;634.56;2305.17;3450.83;18.87;12.61;0.569;0.587;4.29;11.1;31.18;33.87;81.98;156.01;1254589;1252860;1246572;36967;190803;251064;61289;60260;940147;58312;144207;879887;735679;80218;525639
2014;RM_RIDE;26;Região Metropolitana de Recife (PE);0.755;0.798;0.72;0.75;0.712;0.724;0.565;0.714;0.599;0.421;0.105;0.168;0.439;25.2;10.5;16.8;43.9;23.7;72.86;15.85;7.78;41.7;97.15;77.41;62.38;52.51;71.23;9.69;6.18;6.57;7.42;97.78;85.2;27.38;85.07;68.59;52.87;16.07;20.6;15.72;85.96;88.18;48.33;15.44;852.75;864.42;1614.4;79.55;116.95;262.08;420.68;700.56;2753.67;4137.8;21.83;14.53;0.594;0.637;5.06;10.95;28.75;31.27;73.94;149.19;3877327;3875159;3822860;104251;503952;704187;173670;200234;3038007;197444;453367;2837772;2384405;301640;1625016
2014;RM_RIDE;27;Região Metropolitana de Maceió (AL);0.721;0.789;0.67;0.709;0.635;0.688;0.54;0.689;0.524;0.436;0.127;0.218;0.385;25.1;12.7;21.8;38.5;24.3;72.36;21.52;6.68;43.79;91.52;74.97;57.9;50.61;63.53;8.96;9.75;10.44;12.24;96.65;83.05;29.71;76.29;60.83;47.12;15.25;19;14.37;81.53;82.69;45.94;16.79;659.84;669.67;1192.53;70.88;116.91;246.43;382.81;593.81;1959.22;2913.68;16.04;10.78;0.54;0.509;4.57;11.1;31.53;26.48;76.83;153.8;1222206;1222011;1204067;33806;180146;248475;61773;68328;931599;66575;151111;863270;712158;81626;476846
2014;RM_RIDE;28;Região Metropolitana de Aracaju (SE);0.759;0.796;0.732;0.749;0.724;0.736;0.583;0.703;0.621;0.453;0.117;0.152;0.395;23.2;11.7;15.2;39.5;22.1;72.76;19.07;6.32;40.78;99.24;85.91;58.47;50.81;72.38;10.08;4.73;5.02;6.03;98.83;90.13;42.83;84.73;69.47;55.55;19;20.89;17.07;94.79;96.21;49.72;27.89;846.92;856.85;1530.68;78.85;140.44;285.15;466.06;788.58;2557.9;3611.13;16.97;12.02;0.55;0.536;3.6;7.49;24.74;25.06;72.41;157.83;901700;900703;890263;25090;122013;162631;38022;40617;697453;53388;125219;656836;531616;56947;391954
2014;RM_RIDE;29;Região Metropolitana de Salvador (BA);0.754;0.78;0.719;0.765;0.757;0.701;0.596;0.675;0.644;0.487;0.135;0.105;0.364;21;13.5;10.5;36.4;20.1;71.81;22.95;6.66;36.5;97.06;75.83;61.54;45.82;75.66;10.48;3.08;3.27;3.81;97.72;93.56;38.51;80.68;74.6;60.55;16.14;21.99;18.28;92.04;93.48;53.04;19.37;933.34;942.67;1491.19;78.49;168.28;341.01;516.61;864.37;2776.89;4034.01;15.84;10.91;0.541;0.508;2.13;6.48;18.1;26.19;84.98;158.18;3776476;3773532;3736158;93246;449204;629291;156649;180086;3018264;189619;493569;2838177;2344607;251514;1848556
2014;RM_RIDE;31;Região Metropolitana de Belo Horizonte (MG);0.798;0.858;0.758;0.781;0.702;0.787;0.65;0.782;0.67;0.523;0.089;0.116;0.33;18.6;8.9;11.6;33;17.8;76.49;13.5;7.54;40.17;96.64;94.12;71.59;52.51;70.17;10.04;3.04;3.22;3.79;99.21;84.17;30.99;87;66.79;51.78;17.64;10.7;8.28;94.29;97.83;61.26;21.88;1034.44;1039.47;1595.47;77.37;219.28;425.4;615.03;969.01;2950.6;4200.61;13.03;9.15;0.508;0.444;1.19;3.03;12.61;25.06;78.57;174.31;5146597;5145234;5120334;133190;672602;925053;236625;252450;4059712;266548;636851;3807261;3170410;387992;2567763
2014;RM_RIDE;32;Região Metropolitana de Grande Vitória (ES);0.806;0.906;0.744;0.777;0.732;0.75;0.648;0.843;0.645;0.501;0.07;0.133;0.355;19.6;7;13.3;35.5;18.6;79.37;8.75;7.74;41.83;91.4;86.33;64.22;57.87;73.21;10.12;3.42;3.64;4.27;98.04;87.73;31.06;89.6;70.2;54.92;18.04;18.1;13.32;91.9;92.92;53.89;19.13;1006.07;1016.98;1661.02;75.71;176.85;383.31;598.93;967;2909.25;4139.57;14.78;10.39;0.525;0.487;2.53;5.81;15.86;24.08;75.22;151.79;1839244;1838940;1819210;53593;242699;328595;79353;85896;1439078;87497;210357;1353182;1142825;142305;839506
2014;RM_RIDE;33;Região Metropolitana de Rio de Janeiro (RJ);0.803;0.895;0.749;0.772;0.746;0.751;0.655;0.832;0.662;0.51;0.07;0.116;0.339;18.4;7;11.6;33.9;17.5;78.69;9.99;10.97;41.94;93.38;86.27;67.44;53.41;74.59;10.22;2.56;2.66;2.98;98.46;88.15;35.48;88.59;72.36;53.85;17.23;16.79;12.21;90.94;92.01;57.39;20.54;974.42;989.37;1598.16;73.85;188.12;385.99;587.98;917.63;2791.35;4036.21;14.06;9.72;0.518;0.455;2.28;5.1;14.58;15.56;70.76;155.3;12321257;12314282;12128131;295487;1420695;1974900;495377;554205;10032476;544898;1304442;9478271;8173828;1352041;5529620
2014;RM_RIDE;35;Região Metropolitana de São Paulo (SP);0.85;0.915;0.827;0.812;0.757;0.864;0.695;0.856;0.727;0.539;0.064;0.121;0.336;18.3;6.4;12.1;33.6;17.4;79.9;9.17;8.41;40.27;94.62;96.03;87.9;67.23;75.73;10.55;2.7;2.83;3.25;99.12;84.81;33.24;93.78;72.63;58.37;23.04;7.03;5.58;93.58;92.23;74.13;23.58;1253.92;1267.55;2123.2;81.69;233.57;466.45;705.57;1171.16;3737.57;5358.92;15.31;10.68;0.535;0.491;1.61;2.58;10.21;12.64;48.39;165.35;20881992;20864396;20639980;472232;2611605;3647739;900738;1036134;16643298;932161;2291985;15607164;13315178;1756596;10020818
